------- CAN Read ---------- 
ID  DLC   DATA 
601 8 0 0 0 0 5 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 CC 35 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 78 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 2B 33 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 84 2F 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 94 9 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F5 9E 43 
601 8 0 0 0 0 5 0 0 0 
60D 8 AF AB 98 C1 AF AB 98 C1 
600 8 54 52 49 61 76 8 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 B9 30 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
702 8 0 3 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
602 8 77 36 4 43 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
501 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
602 8 CF 33 4 43 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
702 8 0 3 5 32 33 F6 9E 43 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 85 31 4 43 0 0 0 0 
605 8 C0 7 83 3E 0 0 0 0 
700 6 95 6 93 FA 94 76 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
60B 8 25 94 EC 43 A0 2C 76 41 
603 8 0 0 0 0 0 0 0 0 
600 8 54 52 49 61 76 8 0 0 
700 6 95 6 93 FA 94 76 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
60A 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 75 32 4 43 0 0 0 0 
605 8 80 D0 86 3E 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 36 30 4 43 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
605 8 60 7B 83 3E 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 30 57 82 3E 0 0 0 0 
602 8 EB 35 4 43 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
604 8 0 0 48 3E 20 D5 A5 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 30 1A 88 3E 0 0 0 0 
602 8 50 35 4 43 0 0 0 0 
702 8 0 3 5 32 33 F6 9E 43 
604 8 C0 15 BB 3E 80 31 2D 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
60B 8 25 94 EC 43 A0 2C 76 41 
60A 8 0 0 0 0 0 0 0 0 
602 8 91 34 4 43 0 0 0 0 
702 8 0 3 5 32 33 F6 9E 43 
609 8 C4 79 9B 3F B0 D8 1F 40 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 20 2B 87 3E 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
702 8 0 3 5 32 33 F6 9E 43 
604 8 A0 49 84 3E A0 49 84 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 F0 5D 84 3E 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
702 8 0 2 5 32 33 F6 9E 43 
604 8 A0 49 84 3E 80 31 2D 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
604 8 20 6B 8D 3E 40 6E D 3E 
602 8 2D 33 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 94 9 94 77 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 70 2D 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
60A 8 0 0 0 0 0 0 0 0 
600 8 54 52 49 61 76 8 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
702 8 0 4 5 32 33 F6 9E 43 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
605 8 90 23 88 3E 0 0 0 0 
602 8 26 30 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 94 9 94 77 
702 8 0 2 5 32 33 F6 9E 43 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F5 9E 43 
601 8 0 0 0 0 5 0 0 0 
605 8 70 5D 82 3E 0 0 0 0 
602 8 F1 35 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
702 8 0 2 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
602 8 62 33 4 43 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
501 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
602 8 94 33 4 43 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
702 8 0 3 5 32 33 F6 9E 43 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
60B 8 25 94 EC 43 A0 2C 76 41 
600 8 54 52 49 61 76 8 0 0 
60A 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 15 94 9 94 7A 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F7 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 CA 2C 4 43 0 0 0 0 
605 8 40 D0 85 3E 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 20 1E 85 3E 0 0 0 0 
602 8 A6 34 4 43 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
604 8 20 6B 8D 3E 80 31 2D 3E 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
602 8 96 30 4 43 0 0 0 0 
700 6 95 6 93 FA 94 78 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
605 8 D0 B2 86 3E 0 0 0 0 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 A0 D2 82 3E 0 0 0 0 
602 8 A7 36 4 43 0 0 0 0 
702 8 0 2 5 32 33 F6 9E 43 
604 8 C0 9B 5F 3E 20 6B 8D 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 78 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F7 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
60D 8 AF AB 98 C1 AF AB 98 C1 
60C 8 50 70 C0 41 50 A6 8D 41 
604 8 C0 9B 5F 3E 20 6B 8D 3E 
702 8 0 3 5 32 33 F6 9E 43 
60B 8 25 94 EC 43 A0 2C 76 41 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 4 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 60 C6 83 3E 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
702 8 0 3 5 32 33 F6 9E 43 
604 8 20 6B 8D 3E C0 9B 5F 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 50 DE 85 3E 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
702 8 0 2 5 32 33 F6 9E 43 
604 8 40 F2 74 3E 20 D5 A5 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 20 56 84 3E 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
702 8 0 2 5 32 33 F7 9E 43 
604 8 20 1E 9E 3E C0 9B 5F 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 94 9 94 78 
701 6 10 E F 3C E 0 
702 8 0 4 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
605 8 B0 38 85 3E 0 0 0 0 
602 8 AC 2B 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
609 8 A 69 9B 3F C3 D0 1F 40 
600 8 54 52 49 61 76 8 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 78 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
604 8 40 F2 74 3E 40 F2 74 3E 
602 8 E1 2E 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 94 9 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
605 8 60 44 88 3E 0 0 0 0 
602 8 2 2E 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 78 
702 8 0 3 5 32 33 F6 9E 43 
701 6 10 E F 3C E 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 78 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
601 8 0 0 0 0 5 0 0 0 
604 8 A0 49 84 3E C0 9B 5F 3E 
602 8 56 2C 4 43 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
502 8 0 0 0 0 0 0 80 3F 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
602 8 31 2E 4 43 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
501 8 0 0 0 0 0 0 0 0 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
607 8 0 0 0 0 0 0 0 0 
600 8 54 52 49 61 76 8 0 0 
60B 8 25 94 EC 43 A0 2C 76 41 
700 6 95 6 93 FA 94 78 
702 8 0 3 5 32 33 F6 9E 43 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 4 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 98 2E 4 43 0 0 0 0 
605 8 B0 E8 89 3E 0 0 0 0 
700 6 95 6 93 FA 94 76 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 CC 31 4 43 0 0 0 0 
605 8 B0 63 82 3E 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 94 9 94 74 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F5 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
602 8 AB 2D 4 43 0 0 0 0 
605 8 30 63 80 3E 0 0 0 0 
700 6 95 6 93 FA 94 75 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
701 6 10 E F 3C E 0 
700 6 95 6 93 FA 94 78 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F7 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 70 DA 82 3E 0 0 0 0 
602 8 65 30 4 43 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
604 8 40 6E D 3E 80 31 2D 3E 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 2 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
60E 8 0 AC AA 3C 0 0 0 0 
60B 8 25 FF D5 43 A0 2C 76 41 
606 8 0 0 0 0 0 0 0 0 
600 8 54 52 49 61 76 8 0 0 
702 8 0 2 5 32 33 F6 9E 43 
60A 8 0 0 0 0 0 0 0 0 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 77 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 F0 57 85 3E 0 0 0 0 
602 8 E7 32 4 43 0 0 0 0 
700 6 95 6 93 FA 94 77 
702 8 0 2 5 32 33 F6 9E 43 
604 8 C0 9B 5F 3E 20 6B 8D 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 75 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 60 2A 84 3E 0 0 0 0 
602 8 90 31 4 43 0 0 0 0 
702 8 0 3 5 32 33 F7 9E 43 
604 8 0 0 48 3E A0 34 AD 3E 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
700 6 95 6 93 FA 94 76 
701 6 10 E F 3C E 0 
702 8 0 3 5 32 33 F6 9E 43 
501 8 0 0 0 0 0 0 0 0 
502 8 0 0 0 0 0 0 80 3F 
601 8 0 0 0 0 5 0 0 0 
607 8 0 0 0 0 0 0 0 0 
606 8 0 0 0 0 0 0 0 0 
605 8 60 C 89 3E 0 0 0 0 
603 8 0 0 0 0 0 0 0 0 
702 8 0 3 5 32 33 F6 9E 43 
604 8 0 0 96 3E 40 F2 74 3E 
